race_id,combo,odds
149196,5-6-1,450.7
149196,6-5-1,1137
149196,1-6-3,1318
149196,2-6-3,1675
149196,3-6-2,1850
149196,4-6-2,262.6
149196,5-6-2,311.4
149196,6-5-2,629.2
149196,1-6-4,991.7
149196,2-6-4,755.8
149196,3-6-4,2253
149196,4-6-3,584.7
149196,5-6-3,904.8
149196,6-5-3,1967
149196,1-6-5,953.5
149196,2-6-5,543.7
149196,3-6-5,2174
149196,4-6-5,154.7
149196,5-6-4,251.4
149196,6-5-4,480.4
149197,1-2-3,21.4
149197,2-1-3,35
149197,3-1-2,48.4
149197,4-1-2,175.9
149197,5-1-2,205
149197,6-1-2,386.4
149197,1-2-4,47.1
149197,2-1-4,56.4
149197,3-1-4,43.5
149197,4-1-3,123.2
149197,5-1-3,83.2
149197,6-1-3,219.4
149197,1-2-5,48
149197,2-1-5,62.3
149197,3-1-5,20.8
149197,4-1-5,128.5
149197,5-1-4,212.5
149197,6-1-4,331.9
149197,1-2-6,58.8
149197,2-1-6,63.1
149197,3-1-6,38.6
149197,4-1-6,123
149197,5-1-6,126.1
149197,6-1-5,278.7
149197,1-3-2,24
149197,2-3-1,56.8
149197,3-2-1,73.2
149197,4-2-1,203.7
149197,5-2-1,241.6
149197,6-2-1,421.6
149197,1-3-4,33.7
149197,2-3-4,78
149197,3-2-4,73.2
149197,4-2-3,199.2
149197,5-2-3,167.4
149197,6-2-3,327.8
149197,1-3-5,18.6
149197,2-3-5,66.2
149197,3-2-5,48.6
149197,4-2-5,224.6
149197,5-2-4,315.5
149197,6-2-4,456
149197,1-3-6,30.2
149197,2-3-6,71.6
149197,3-2-6,61.9
149197,4-2-6,198.3
149197,5-2-6,162.1
149197,6-2-5,355.6
149197,1-4-2,74
149197,2-4-1,129.3
149197,3-4-1,81.7
149197,4-3-1,134.3
149197,5-3-1,87.2
149197,6-3-1,221.2
149197,1-4-3,55.9
149197,2-4-3,123.8
149197,3-4-2,98.7
149197,4-3-2,189.6
149197,5-3-2,149.9
149197,6-3-2,281.1
149197,1-4-5,94.8
149197,2-4-5,166.3
149197,3-4-5,55.9
149197,4-3-5,105.1
149197,5-3-4,184.1
149197,6-3-4,284
149197,1-4-6,78.5
149197,2-4-6,169.9
149197,3-4-6,61.4
149197,4-3-6,106.7
149197,5-3-6,82.7
149197,6-3-5,154.4
149197,1-5-2,99.9
149197,2-5-1,139.8
149197,3-5-1,32.9
149197,4-5-1,140.1
149197,5-4-1,246.4
149197,6-4-1,359.4
149197,1-5-3,41.7
149197,2-5-3,130.9
149197,3-5-2,64.4
149197,4-5-2,181.9
149197,5-4-2,302
149197,6-4-2,397.8
149197,1-5-4,117.2
149197,2-5-4,259.8
149197,3-5-4,70.3
149197,4-5-3,129.5
149197,5-4-3,189.1
149197,6-4-3,320
149197,1-5-6,72.9
149197,2-5-6,152.3
149197,3-5-6,30
149197,4-5-6,87.3
149197,5-4-6,144.8
149197,6-4-5,247.3
149197,1-6-2,153.9
149197,2-6-1,179.5
149197,3-6-1,88.3
149197,4-6-1,155.1
149197,5-6-1,176.9
149197,6-5-1,323.8
149197,1-6-3,94
149197,2-6-3,183.6
149197,3-6-2,121.4
149197,4-6-2,205.3
149197,5-6-2,195.7
149197,6-5-2,320.7
149197,1-6-4,147.8
149197,2-6-4,288.3
149197,3-6-4,107.3
149197,4-6-3,156.1
149197,5-6-3,105.8
149197,6-5-3,172.7
149197,1-6-5,135
149197,2-6-5,201.3
149197,3-6-5,52.7
149197,4-6-5,121.6
149197,5-6-4,174.8
149197,6-5-4,265
149198,1-2-3,13.5
149198,2-1-3,14.2
149198,3-1-2,94.6
149198,4-1-2,46.2
149198,5-1-2,465.1
149198,6-1-2,485.5
149198,1-2-4,10.2
149198,2-1-4,11.7
149198,3-1-4,90.2
149198,4-1-3,143.6
149198,5-1-3,642.6
149198,6-1-3,1166
149198,1-2-5,50.4
149198,2-1-5,59.6
149198,3-1-5,213.8
149198,4-1-5,130.1
149198,5-1-4,440.5
149198,6-1-4,561.3
149198,1-2-6,37.9
149198,2-1-6,30.6
149198,3-1-6,219.5
149198,4-1-6,87.9
149198,5-1-6,624.5
149198,6-1-5,1511
