race_id,date,venue,lane,player_id,global_win_rate,global_2rate,local_win_rate,local_2rate,local_race_cnt,grade_period,avg_st,course_rank1,course_count,course_rank2,recent10_avg_rank,recent10_win_rate,recent10_st_mean,recent10_count,exhibit_time_raw,exhibit_time_rel,start_timing,motor_2rate,motor_2rate_rel,wind_speed,wave_height,temperature,score_total_current,model_version,is_winner
144220,2026-09-13,戸田,5,5038,6.41,47.5,0.2632,0.3684,19,A2,0.18,3,71,11,2.7,0.3,0.15,10,6.65,0.875,0.02,47.83,0.7779,2,1,25,12.52,v2_lr,0
144220,2026-09-13,戸田,6,4351,7.01,53.1,0.3243,0.4865,37,A1,0.15,7,87,18,2,0.4,0.123,10,6.64,1,0.02,45.45,0.6817,2,1,25,11.86,v2_lr,0
144221,2026-09-13,多摩川,1,4035,4.02,22.9,0.0556,0.1111,18,B1,0.23,21,58,29,5,0,0.151,10,6.74,0.375,0.14,22.22,0,0,2,26,26.42,v2_lr,0
144221,2026-09-13,多摩川,2,2538,3.51,7.5,0,0.0943,53,B1,0.22,2,64,5,4.6,0,0.235,10,6.74,0.375,0.05,23.71,0.1161,0,2,26,14.9,v2_lr,0
144221,2026-09-13,多摩川,3,3848,4.56,28.8,0.08,0.28,25,B1,0.18,7,74,20,4.5,0,0.209,10,6.75,0.25,0.08,28.41,0.4825,0,2,26,13.4,v2_lr,0
144221,2026-09-13,多摩川,4,3641,6.32,43.5,0.2639,0.4722,72,A1,0.17,12,79,25,2.9,0.2,0.199,10,6.69,1,-0.02,35.05,1,0,2,26,34.66,v2_lr,1
144221,2026-09-13,多摩川,5,4146,5.9,39.3,0.1667,0.1667,6,A2,0.16,4,71,12,3.7,0.2,0.196,10,6.76,0.125,-0.03,34.38,0.9478,0,2,26,7.52,v2_lr,0
144221,2026-09-13,多摩川,6,3507,4.41,26.5,0.1333,0.2,15,B1,0.18,0,45,3,4,0.1,0.194,10,6.77,0,0.04,28.87,0.5183,0,2,26,3.1,v2_lr,0
144222,2026-09-13,多摩川,1,4645,6.41,46.3,0.2609,0.4565,46,A1,0.14,74,100,91,3.1,0.2,0.12,10,6.7,1,-0.04,28.24,0,1,2,23,47.75,v2_lr,1
144222,2026-09-13,多摩川,2,4031,4.8,31.9,0.1,0.1333,30,B1,0.17,8,74,29,4.7,0,0.16,10,6.79,0,-0.02,38.54,1,1,2,23,22.6,v2_lr,0
